ARRIVAL_DELAY,DISTANCE,SCHEDULED_TIME,MONTH,SCHED_DEP_HOUR,SCHED_ARR_HOUR,FLIGHT_COUNT,DAY_OF_WEEK,ORIGIN_AIRPORT,DESTINATION_AIRPORT
-13,813,151,11,10,11,581,5,ATL,AUS
-12,422,96,12,10,11,121,6,SLC,RNO
-1,1381,210,7,6,11,120,6,DAL,LGA
21,277,55,6,13,14,116,7,HOU,HRL
-5,1276,202,4,19,21,164,5,MSP,PHX
-7,357,92,12,13,15,3,4,ROA,ATL
-1,663,130,9,9,11,185,2,BWI,JAX
33,624,114,6,20,22,438,4,DFW,DSM
20,1121,180,6,19,22,172,2,BOS,MCO
1,199,44,5,18,19,3,4,YAK,JNU
30,181,50,12,18,19,120,1,DAL,OKC
-28,2454,387,2,7,10,217,5,EWR,LAX
81,190,71,10,19,21,8,7,10423,11298
5,337,92,12,8,9,366,4,LAX,SFO
11,2556,360,3,8,11,366,7,LAX,HNL
-2,102,39,3,12,13,68,6,HNL,LIH
55,334,89,5,18,20,164,5,MSP,ORD
19,2565,339,7,9,18,240,4,SFO,EWR
-6,228,74,12,9,11,184,2,MDW,DTW
93,731,140,9,14,16,581,6,ATL,DFW
50,888,159,5,20,22,578,2,ORD,DEN
48,546,98,5,22,23,179,5,CLT,BUF
-7,175,47,10,17,17,10,4,14869,15389
54,414,95,6,20,21,266,1,LAS,SFO
1,641,115,9,18,21,52,7,MKE,BWI
15,944,172,5,12,15,180,2,JFK,MCO
24,337,86,5,22,0,240,1,SFO,LAX
43,1107,154,4,12,14,124,7,MIA,STT
4,1310,202,5,18,21,214,5,MCO,MSP
-16,1400,220,10,5,8,10,3,11618,12266
25,301,68,8,21,22,260,3,IAH,LRD
-12,332,87,11,20,21,581,5,ATL,MEM
47,480,85,2,18,20,60,1,SMF,SAN
-6,1096,179,7,19,22,124,3,MIA,LGA
115,1562,240,5,14,17,172,1,BOS,DFW
-9,591,110,5,19,22,184,6,MDW,ATL
-21,250,67,9,10,11,4,7,DRO,DEN
-13,1074,184,10,10,13,16,3,12478,14635
34,1754,221,4,23,5,378,6,DEN,BOS
4,548,85,4,12,14,2,2,OTZ,ANC
42,1390,220,1,19,21,116,1,HOU,LAX
99,201,62,3,17,18,7,5,CRP,IAH
86,2176,278,7,22,6,266,2,LAS,PHL
30,2182,330,2,12,15,581,2,ATL,SEA
44,173,60,5,19,20,8,5,GRB,ORD
-7,353,77,5,19,20,13,4,LGB,OAK
-11,258,70,1,11,12,120,2,SAN,LAS
121,632,111,12,22,23,179,7,CLT,FLL
52,725,120,9,20,23,184,2,MDW,LGA
86,407,86,11,21,23,266,3,LAS,OAK
-6,562,120,1,6,7,118,7,DCA,BNA
20,588,119,6,9,11,578,2,ORD,ICT
36,925,177,2,13,16,578,5,ORD,IAH
-22,528,112,5,15,17,581,4,ATL,CAK
-3,447,85,8,19,20,240,7,SFO,SAN
1,589,134,9,17,18,77,3,IAD,ORD
20,2565,325,4,14,22,240,1,SFO,EWR
-1,406,87,11,17,18,581,3,ATL,TPA
0,102,40,12,18,19,68,6,HNL,LIH
40,472,105,1,8,10,185,6,BWI,CHS
15,369,90,6,11,12,172,3,BOS,BWI
-5,917,140,9,14,18,120,4,DAL,TPA
183,1617,247,3,6,9,3,4,PSE,JFK
36,2425,313,9,21,5,120,2,SAN,EWR
33,846,137,12,15,19,60,2,SNA,DEN
32,1846,283,8,18,20,578,7,ORD,SFO
24,328,84,6,18,19,438,2,DFW,ICT
-4,95,36,4,18,19,1,3,SIT,JNU
-13,102,33,12,22,23,13,1,LIH,HNL
-14,787,129,11,12,15,260,4,IAH,TPA
15,834,135,7,16,18,214,4,MCO,PIT
45,807,152,2,11,13,7,3,BZN,SFO
-4,236,65,12,11,12,366,5,LAX,LAS
119,762,154,5,16,19,229,3,LGA,ATL
-8,370,80,1,16,17,196,4,PHX,LAX
-11,575,109,9,21,22,121,7,SLC,MFR
93,1208,207,6,17,20,118,2,DCA,IAH
98,419,94,7,18,20,61,4,CLE,LGA
109,446,85,1,20,21,90,5,OAK,SAN
-21,859,147,8,21,0,581,4,ATL,BDL
254,2422,312,4,11,19,182,6,SEA,JFK
12,621,105,7,18,19,196,2,PHX,SJC
25,883,150,6,18,21,60,4,PBI,BWI
87,419,113,9,17,19,229,4,LGA,CLE
1,485,104,8,7,9,3,1,MEI,DFW
-4,246,82,4,20,21,11,2,ROC,EWR
-21,861,143,12,8,10,214,5,MCO,PHL
217,1598,227,8,23,3,180,7,JFK,SJU
-4,2342,280,2,13,21,366,3,LAX,FLL
146,210,65,6,22,23,185,1,BWI,PIT
-19,2446,368,2,18,21,214,7,MCO,SFO
-27,1844,245,2,6,12,90,7,OAK,MDW
9,1009,148,12,18,21,67,7,PDX,PHX
9,546,105,12,21,23,86,4,STL,DAL
64,1379,227,3,21,22,260,1,IAH,LAX
3,2422,330,12,21,6,182,5,SEA,JFK
1,106,42,8,12,12,581,2,ATL,CHA
259,329,78,8,9,11,240,2,SFO,MFR
-18,954,156,5,6,8,182,3,SEA,LAX
-4,2329,305,5,7,15,366,1,LAX,BWI
5,227,73,12,10,11,7,6,FSM,DFW
-9,761,141,1,13,15,581,4,ATL,OKC
34,563,110,5,19,21,378,4,DEN,ELP
23,601,110,6,18,21,184,3,MDW,DCA
-9,282,68,6,7,8,33,1,OMA,MSP
-4,376,74,9,19,20,260,3,IAH,GPT
33,562,95,7,20,23,184,7,MDW,GSP
-11,325,75,7,17,18,29,2,ONT,PHX
22,358,70,7,15,17,60,5,SMF,BUR
-31,1310,211,12,16,18,214,6,MCO,MSP
-22,212,67,5,16,17,4,6,CWA,ORD
74,719,124,9,6,9,578,2,ORD,EWR
-2,853,144,9,15,19,120,5,SAN,DEN
44,1471,218,8,12,16,438,6,DFW,BDL
12,488,90,7,6,7,22,4,RNO,SAN
-19,406,95,11,11,13,185,3,BWI,DAY
152,669,125,6,17,20,52,3,MKE,ATL
66,1044,162,6,21,22,68,5,MCI,PHX
-4,366,87,8,9,11,179,3,CLT,PIT
64,302,60,5,21,22,116,7,HOU,MSY
-19,631,109,3,13,15,438,1,DFW,BNA
16,1916,248,4,22,6,266,6,LAS,CLT
63,334,87,5,17,18,578,4,ORD,MSP
-8,223,60,4,20,21,266,6,LAS,BUR
32,1199,173,4,12,17,378,7,DEN,ATL
22,567,98,1,14,17,578,4,ORD,CHO
24,436,85,9,12,14,60,5,MSY,DAL
3,867,155,5,21,0,266,4,LAS,SEA
-6,2295,300,8,6,14,120,5,SAN,BWI
-5,223,65,11,14,15,266,7,LAS,BUR
-10,2419,354,8,8,11,77,7,IAD,SFO
20,853,140,4,22,23,378,4,DEN,SAN
-12,451,96,8,10,12,9,6,EUG,SFO
8,692,129,8,16,17,581,2,ATL,MCI
-18,528,113,1,11,13,8,6,CAK,ATL
41,710,125,7,18,21,366,4,LAX,SAF
25,1381,200,7,16,20,120,1,DAL,LGA
23,594,135,8,17,20,124,2,MIA,ATL
-3,604,108,6,18,20,438,6,DFW,PNS
15,833,125,5,13,17,196,3,PHX,OKC
251,2454,310,4,21,5,67,4,PDX,JFK
1,2295,345,3,14,16,185,7,BWI,SAN
188,544,115,6,12,13,179,7,CLT,LGA
67,2446,359,3,18,21,214,2,MCO,SFO
41,174,64,6,17,18,4,1,SPI,ORD
-31,2139,324,4,16,18,581,6,ATL,SFO
-1,337,80,1,12,13,240,7,SFO,LAX
-6,109,50,1,13,14,120,2,SAN,LAX
-5,794,153,6,12,15,9,2,PNS,ORD
22,719,157,3,7,9,217,2,EWR,ORD
-4,199,59,12,5,6,3,5,BJI,MSP
-1,342,70,6,11,12,60,2,SNA,SJC
-12,882,150,11,13,15,214,4,MCO,STL
-18,1440,193,2,18,22,196,1,PHX,ORD
34,229,61,7,16,17,438,4,DFW,SJT
37,867,172,7,18,19,172,5,BOS,ORD
-25,640,126,5,13,15,15,6,GRR,ATL
26,604,100,1,18,20,438,7,DFW,PNS
25,787,140,3,19,21,185,5,BWI,MCO
12,646,110,3,12,14,90,6,OAK,PHX
30,236,70,7,11,12,266,4,LAS,LAX
-25,577,118,8,16,18,581,1,ATL,BWI
24,2475,385,4,16,20,180,4,JFK,LAX
7,369,100,3,9,11,172,5,BOS,BWI
-17,1346,209,8,11,13,260,4,IAH,SNA
17,386,80,6,20,22,266,7,LAS,SJC
30,611,120,6,21,22,185,6,BWI,MDW
8,1972,246,12,14,20,196,3,PHX,MIA
-4,258,77,11,19,20,578,7,ORD,STL
-11,1542,220,5,0,5,23,7,ANC,PDX
49,1218,165,12,11,15,116,7,HOU,DCA
13,1120,177,5,14,18,578,7,ORD,RSW
43,1258,197,7,19,23,124,7,MIA,BOS
17,173,57,10,9,10,40,4,13930,11977
101,757,125,8,14,16,214,4,MCO,CVG
-7,763,125,3,11,13,67,6,PDX,LAS
22,2296,348,3,20,22,179,3,CLT,SFO
-5,270,70,10,15,16,47,3,10397,12451
78,308,75,7,19,20,67,3,SJC,LAX
71,308,70,12,11,12,366,3,LAX,SJC
-11,874,167,4,15,17,581,3,ATL,SAT
-7,1024,164,8,18,20,378,1,DEN,SEA
0,1008,182,7,14,16,217,2,EWR,MSP
24,1325,239,11,20,23,217,3,EWR,OKC
-1,1670,230,6,5,11,182,1,SEA,DAL
242,1139,160,7,19,23,266,4,LAS,MCI
19,1444,190,4,12,17,196,3,PHX,MDW
-36,214,81,10,11,12,13,7,12953,11278
57,950,163,8,19,21,214,7,MCO,LGA
35,372,80,7,21,22,60,4,SNA,SFO
-9,368,80,11,20,20,121,1,SLC,LAS
61,304,78,7,16,17,581,1,ATL,LEX
-2,853,140,9,9,10,378,2,DEN,SAN
-3,227,63,9,16,17,438,4,DFW,FSM
-21,933,163,1,6,9,120,6,SAN,PDX
77,1444,220,7,22,0,184,1,MDW,PHX
-5,610,127,6,12,14,6,2,MHT,DTW
67,2227,297,4,16,0,266,5,LAS,EWR
15,647,110,7,11,13,196,3,PHX,SMF
-11,711,115,8,6,9,184,1,MDW,EWR
2,1007,177,12,10,12,578,7,ORD,EGE
56,872,141,2,10,13,378,2,DEN,MEM
-3,1024,165,6,18,20,378,4,DEN,SEA
69,761,135,7,21,22,581,3,ATL,OKC
-7,215,73,1,14,15,3,5,LSE,ORD
9,73,38,11,18,19,378,6,DEN,COS
2,584,107,11,18,19,578,7,ORD,BHM
7,403,94,11,8,9,68,3,MCI,ORD
-5,414,90,9,11,13,240,1,SFO,LAS
30,745,120,7,21,0,184,3,MDW,CHS
31,419,100,3,19,21,61,7,CLE,LGA
-22,447,99,11,20,22,120,7,SAN,SFO
124,695,127,10,17,19,13,7,13487,10693
16,451,96,10,7,9,3,5,15376,12892
0,460,96,11,7,8,438,4,DFW,MCI
-14,1107,186,3,17,19,196,2,PHX,SEA
114,837,143,6,16,18,578,7,ORD,MSY
33,588,122,5,22,0,578,3,ORD,ICT
15,1199,169,2,17,22,378,5,DEN,ATL
-5,366,90,1,9,11,179,5,CLT,PIT
21,628,125,6,17,19,21,5,CHS,EWR
15,109,48,1,9,10,2,3,PUB,DEN
-3,1032,173,4,11,14,22,1,HPN,TPA
-2,1276,184,11,14,18,196,2,PHX,MSP
42,1182,187,6,21,23,118,2,FLL,ORD
70,419,113,9,17,19,229,4,LGA,CLE
21,949,142,8,12,16,68,2,MCI,DCA
21,606,128,5,20,23,578,3,ORD,ATL
47,484,101,7,20,21,581,7,ATL,STL
42,129,47,6,22,23,182,4,SEA,PDX
-42,2402,374,10,17,20,10,6,11618,14747
-20,248,65,7,14,15,40,1,SAT,DAL
-26,2342,348,5,15,17,124,1,MIA,LAX
-3,507,99,5,8,9,121,2,SLC,PHX
-8,328,73,5,15,17,196,3,PHX,ABQ
163,950,161,5,14,16,214,2,MCO,LGA
34,979,140,1,18,20,45,1,RSW,STL
-7,323,85,9,6,6,10,3,LEX,ORD
56,2454,385,2,20,23,217,1,EWR,LAX
22,522,108,5,17,18,22,5,BOI,SFO
-10,416,83,7,17,18,61,6,CLE,RDU
-9,680,112,3,15,18,378,2,DEN,MSP
-6,234,55,8,20,21,3,7,KTN,JNU
177,1372,212,6,13,18,438,1,DFW,EWR
-7,134,50,7,8,9,438,4,DFW,GRK
200,438,98,7,18,20,20,3,XNA,IAH
-10,301,90,6,8,9,180,4,JFK,BUF
-13,271,73,9,20,20,581,5,ATL,PNS
105,1021,157,5,20,0,438,7,DFW,CLE
0,423,80,9,14,16,33,6,OMA,MDW
-22,2422,321,10,7,15,17,4,14747,12478
-10,192,63,2,10,11,8,7,CAE,ATL
16,376,89,5,15,16,4,3,GPT,IAH
-2,813,128,1,11,15,18,1,TUS,DFW
10,641,126,1,8,9,438,4,DFW,DEN
-15,1892,255,10,6,13,10,3,14679,10397
32,2434,299,12,21,5,60,2,SNA,EWR
-18,1076,194,9,18,21,229,3,LGA,FLL
-2,1521,264,5,8,12,180,7,JFK,AUS
-11,160,52,10,10,11,1,5,16218,14107
14,517,106,5,8,10,260,3,IAH,AMA
-21,213,48,1,17,17,2,2,CDV,YAK
-13,1035,175,10,8,11,1,7,14027,12953
-1,321,84,3,17,18,581,3,ATL,SDF
25,157,63,7,17,18,9,4,SBN,DTW
16,707,127,6,19,20,581,1,ATL,MSN
1,173,59,10,5,6,1,5,11977,13930
53,226,84,11,18,19,179,1,CLT,ATL
169,1121,200,2,15,19,172,2,BOS,MCO
-17,872,160,1,14,16,69,3,AUS,PHX
29,605,106,12,19,21,182,2,SEA,SMF
-1,723,140,9,14,15,14,5,ALB,ORD
-8,351,92,12,6,8,22,4,JAN,IAH
18,824,143,1,17,20,5,6,LBE,MCO
261,787,135,6,11,14,260,3,IAH,TPA
3,1754,240,5,11,17,378,7,DEN,BOS
-3,1440,233,3,14,16,578,2,ORD,PHX
284,944,143,2,21,23,214,1,MCO,JFK
37,455,89,5,11,12,378,4,DEN,BIL
12,493,108,12,6,7,28,4,ABQ,SLC
-26,373,107,12,18,20,36,7,CVG,ATL
280,1028,168,3,12,15,60,5,PBI,JFK
31,1147,176,8,16,20,20,4,XNA,LGA
228,187,80,4,16,17,180,1,JFK,BOS
104,817,161,3,6,7,33,4,JAX,IAH
67,292,79,11,12,13,27,3,RIC,LGA
-2,432,87,8,9,10,581,7,ATL,IND
-9,261,65,6,16,17,196,1,PHX,PSP
-12,301,76,10,8,9,1,5,10792,12478
74,480,105,1,9,10,184,2,MDW,MEM
15,1995,307,2,7,9,36,7,CMH,LAX
-7,721,142,8,17,18,438,4,DFW,EGE
39,1931,254,1,23,6,121,7,SLC,MCO
-2,235,77,2,12,14,578,4,ORD,DTW
-23,1514,223,12,5,10,266,5,LAS,ORD
-1,216,51,2,17,18,68,3,HNL,ITO
-11,240,72,7,7,9,4,7,ECP,ATL
-23,861,164,2,18,20,45,7,RSW,IAH
-4,2704,344,6,6,15,240,3,SFO,BOS
-18,1381,210,7,7,11,120,2,DAL,LGA
18,1182,165,1,15,20,120,5,SAN,DAL
5,304,79,2,9,10,13,5,LIT,DFW
17,950,165,8,13,16,229,1,LGA,MCO
-25,258,84,10,7,8,40,4,13930,15016
-9,307,65,5,7,9,184,5,MDW,CLE
-23,462,95,7,12,14,240,2,SFO,RDM
-18,1235,202,5,7,9,185,5,BWI,IAH
25,516,97,4,13,14,10,4,BIS,DEN
-14,628,114,11,18,21,266,5,LAS,DEN
5,1211,190,8,7,8,40,2,SAT,LAX
20,224,69,1,21,22,260,1,IAH,DFW
-10,190,66,3,19,20,164,5,MSP,RHI
-12,680,124,5,14,16,118,6,FLL,RDU
75,236,60,8,21,22,366,1,LAX,LAS
-11,630,122,7,6,8,4,6,SPI,DFW
10,190,63,2,7,8,5,6,AEX,IAH
-13,612,122,7,11,12,118,4,DCA,ORD
-31,1541,250,3,11,12,581,4,ATL,TUS
40,1096,208,2,11,14,229,5,LGA,MIA
-1,1979,299,10,17,19,9,1,11278,14107
-8,1120,187,3,6,8,45,7,RSW,ORD
15,1084,198,1,7,10,181,1,DTW,RSW
-12,859,160,1,12,15,77,5,IAD,PBI
29,201,66,9,6,7,34,2,PIT,DTW
-29,1721,234,10,0,6,17,7,14747,13930
-25,1204,200,1,7,10,14,4,ALB,FLL
32,283,65,2,21,23,184,2,MDW,CMH
-11,280,72,9,10,11,438,3,DFW,XNA
-15,134,54,6,10,11,9,6,GRK,DFW
15,862,162,12,14,16,378,6,DEN,LAX
15,862,150,11,17,18,378,5,DEN,LAX
-15,2556,329,12,7,14,68,5,HNL,LAX
-10,590,113,6,8,11,366,4,LAX,SLC
29,308,85,3,20,22,67,1,SJC,LAX
8,390,80,2,6,7,60,5,SMF,ONT
38,1042,188,1,18,20,15,3,GRR,IAH
68,239,65,4,18,19,120,1,DAL,HOU
141,866,147,3,16,19,14,4,BHM,LGA
19,978,165,12,19,22,60,3,SNA,SEA
21,332,80,3,18,21,29,4,MEM,ATL
96,398,84,6,21,23,578,3,ORD,ERI
-26,707,125,5,9,10,581,7,ATL,MSN
131,416,100,8,17,19,48,4,RDU,EWR
-35,516,121,12,19,22,19,5,ORF,ATL
22,600,109,1,22,23,179,4,CLT,RSW
-7,814,152,3,10,12,118,6,DCA,TPA
4,160,55,10,12,13,40,5,13930,10408
-9,350,84,8,15,18,7,6,EVV,ATL
23,1464,226,8,22,23,438,4,DFW,SFO
-21,271,83,3,15,18,9,4,PNS,ATL
5,1087,160,4,9,13,121,5,SLC,SAT
-6,1199,191,7,10,12,581,3,ATL,DEN
-10,239,60,6,18,19,116,3,HOU,DAL
5,226,85,12,8,9,179,3,CLT,ATL
-11,480,90,8,14,15,120,1,SAN,SMF
69,399,98,3,11,13,172,1,BOS,DCA
3,649,121,8,8,10,378,7,DEN,BOI
35,888,147,2,12,15,378,1,DEN,ORD
-14,175,70,1,8,9,30,5,OKC,DFW
-15,868,140,4,20,0,196,7,PHX,DFW
-15,551,104,7,9,12,11,1,SHV,ATL
21,508,108,10,14,16,1,5,14098,10397
-9,250,73,8,7,9,8,3,VPS,ATL
38,1389,190,1,16,21,438,1,DFW,LGA
2,838,145,6,11,13,6,7,MHT,MDW
-5,351,84,1,11,13,22,5,JAN,IAH
85,1034,159,9,20,22,164,6,MSP,IAH
-18,1142,181,4,11,13,164,1,MSP,BOI
-3,228,71,9,17,17,181,1,DTW,MDW
4,270,75,11,9,11,581,4,ATL,JAX
83,1471,218,4,18,23,438,7,DFW,BDL
-2,373,90,10,8,9,19,3,12892,14893
-5,644,108,9,22,23,179,7,CLT,BDL
-10,108,51,7,12,13,10,2,MSN,ORD
-14,1990,329,5,19,22,180,2,JFK,SLC
29,957,140,8,20,23,116,3,HOU,FLL
22,501,104,6,15,17,5,1,MHK,ORD
-17,1400,203,10,19,23,21,2,12266,11618
62,2640,334,7,21,6,29,7,OGG,SEA
17,337,75,3,17,19,366,7,LAX,OAK
16,824,139,12,17,20,5,1,LBE,MCO
68,854,146,6,15,16,214,5,MCO,IAH
26,760,178,6,17,20,180,3,JFK,ATL
27,670,105,11,19,21,116,1,HOU,BNA
-12,528,100,12,15,17,578,7,ORD,ROC
-8,862,146,8,19,21,260,5,IAH,DEN
-1,989,160,1,8,11,121,5,SLC,DFW
-3,2218,297,6,9,17,366,4,LAX,MCO
-4,1747,227,2,7,14,266,1,LAS,ATL
36,209,63,8,20,21,366,4,LAX,FAT
5,383,99,11,17,19,77,5,IAD,DTW
-15,457,99,5,12,14,4,7,CHO,ATL
-4,404,79,5,6,8,581,7,ATL,MCO
-9,694,118,1,13,16,12,5,CID,ATL
-7,615,106,5,8,10,181,3,DTW,PVD
42,416,103,3,14,16,217,2,EWR,RDU
-10,261,70,11,6,9,15,1,PSP,PHX
-23,1199,200,8,7,8,581,4,ATL,DEN
46,973,140,12,20,23,120,7,DAL,MCO
25,1084,166,4,20,23,45,6,RSW,DTW
1,341,76,3,22,23,581,5,ATL,JAN
12,1199,170,1,10,15,378,3,DEN,ATL
26,325,74,6,21,22,29,2,ONT,PHX
29,356,70,5,11,12,8,3,CRW,MYR
29,1046,168,2,18,20,40,3,SJU,FLL
-14,438,96,11,15,17,260,5,IAH,XNA
17,1121,172,5,9,12,438,1,DFW,MIA
-25,930,169,12,14,16,179,2,CLT,MSP
37,272,62,6,22,23,121,4,SLC,SGU
35,67,53,7,19,20,52,1,MKE,ORD
38,569,114,6,10,11,438,3,DFW,ABQ
163,429,92,6,18,20,24,7,TUL,IAH
241,692,108,4,16,18,378,4,DEN,CID
-27,813,145,10,15,19,3,3,15376,11298
26,159,50,7,22,23,185,3,BWI,ORF
-12,647,109,1,6,8,60,6,SMF,PHX
-3,1276,188,8,9,14,196,1,PHX,MSP
-22,551,105,8,5,8,2,6,SAF,DFW
-19,692,115,3,10,13,68,2,MCI,ATL
51,1235,169,10,19,0,19,5,12892,11298
23,239,65,6,17,18,120,7,DAL,HOU
-23,1990,280,7,8,15,121,1,SLC,JFK
15,646,110,8,12,14,90,5,OAK,PHX
70,243,73,8,19,20,1,1,PLN,DTW
-5,957,155,6,12,14,181,5,DTW,MCO
-3,290,76,2,20,21,121,7,SLC,BOI
-11,369,85,3,17,18,32,5,BUR,PHX
-17,1139,185,5,7,8,68,5,MCI,LAS
-21,1009,165,7,8,11,196,6,PHX,PDX
36,997,178,8,19,22,124,1,TPA,EWR
24,159,60,7,18,19,19,2,ORF,BWI
32,725,155,7,19,21,229,2,LGA,MDW
23,836,140,9,20,22,378,6,DEN,GEG
53,569,128,11,6,8,217,4,EWR,CVG
13,533,115,1,11,12,68,6,MCI,DEN
16,1947,255,11,11,18,366,2,LAX,ATL
119,966,150,7,12,14,45,5,RSW,PIT
7,1739,267,6,17,20,578,2,ORD,PDX
-14,1119,179,9,10,14,438,7,DFW,FLL
11,533,99,6,7,10,378,4,DEN,MCI
19,936,165,7,13,14,179,6,CLT,DFW
139,73,39,6,18,19,378,2,DEN,COS
-9,522,113,7,14,16,20,2,XNA,ORD
240,297,75,7,17,19,52,4,MKE,MSP
220,363,80,6,16,18,8,2,CRW,ATL
172,834,135,12,21,0,67,2,PDX,LAX
-4,157,65,11,13,14,9,5,SBN,DTW
117,985,158,7,6,10,438,4,DFW,MCO
-14,913,148,1,14,18,7,7,ASE,IAH
16,1605,233,6,11,17,378,2,DEN,EWR
5,1087,165,2,9,13,121,3,SLC,SAT
16,414,98,1,15,17,266,5,LAS,SFO
15,888,153,9,9,12,378,4,DEN,ORD
210,666,142,2,16,18,127,5,PHL,ATL
-8,224,68,11,20,22,578,7,ORD,TVC
-3,605,105,9,6,7,60,2,SMF,SEA
69,626,125,4,11,12,36,5,CMH,MSP
-1,1107,190,11,20,23,196,4,PHX,SEA
52,417,85,7,22,0,67,3,SJC,SAN
-1,574,112,4,19,20,11,5,DAY,MSP
5,1236,194,3,10,12,578,1,ORD,ELP
-9,357,84,9,12,13,581,2,ATL,ROA
302,2979,360,6,21,6,13,5,LIH,PHX
16,372,80,6,18,19,60,3,SNA,SFO
-10,641,132,5,9,11,8,7,VPS,DFW
72,678,147,1,17,19,127,1,PHL,ORD
-37,1749,266,3,11,13,181,7,DTW,LAS
-14,387,83,11,13,14,6,6,BIL,SLC
-7,223,65,7,12,13,266,1,LAS,BUR
-14,260,73,9,6,7,2,1,RKS,DEN
-22,1773,246,10,8,15,14,4,14107,11057
16,950,163,9,21,23,229,1,LGA,MCO
-15,1090,180,3,6,7,69,6,AUS,LAS
-12,419,80,8,19,21,30,2,OKC,HOU
20,1430,240,4,16,19,127,4,PHL,AUS
28,829,135,7,22,0,214,4,MCO,IND
0,602,107,7,12,13,378,4,DEN,PHX
8,1947,310,2,15,17,581,2,ATL,LAX
-13,481,109,5,17,19,27,7,RIC,ATL
-18,1426,217,4,15,16,164,2,MSP,PDX
-5,235,81,5,9,11,578,6,ORD,DTW
-9,272,70,1,8,10,73,7,BNA,STL
0,515,102,5,10,12,581,3,ATL,RSW
56,528,118,6,18,19,11,6,ROC,ORD
3,933,145,6,15,17,120,3,SAN,PDX
31,223,63,1,21,23,578,4,ORD,FNT
-10,409,90,8,13,14,578,1,ORD,BNA
-18,679,125,8,6,8,240,7,SFO,SEA
23,607,111,8,13,16,578,3,ORD,SYR
103,852,143,7,22,23,378,1,DEN,PSC
169,611,115,6,11,12,185,3,BWI,MDW
210,281,70,3,18,19,22,4,BUF,BWI
16,421,88,3,15,17,240,5,SFO,PSP
115,159,60,2,20,21,19,2,ORF,BWI
6,160,66,9,8,9,196,4,PHX,YUM
163,583,115,4,18,20,33,1,OMA,DFW
-5,733,135,10,13,17,40,4,13930,12953
-7,610,123,4,10,11,181,4,DTW,MEM
41,1635,253,5,19,21,260,4,IAH,SFO
54,2585,322,5,23,8,240,1,SFO,MIA
-7,919,166,12,10,13,118,1,DCA,MIA
21,645,125,6,16,18,37,4,IND,EWR
-17,414,97,9,6,7,240,6,SFO,LAS
128,740,186,7,17,19,180,1,JFK,ORD
2,787,115,3,7,10,29,6,MEM,BWI
99,641,108,6,17,19,378,1,DEN,DFW
89,173,58,7,22,23,578,3,ORD,GRB
67,551,113,2,15,16,581,4,ATL,SHV
3,326,78,8,14,16,240,4,SFO,BUR
135,1514,253,5,17,19,578,5,ORD,LAS
19,2288,295,9,11,18,366,6,LAX,IAD
18,612,112,6,18,20,48,2,RDU,BOS
8,201,47,12,13,14,13,2,LIH,OGG
-13,1416,254,1,6,9,229,5,LGA,IAH
-3,135,65,2,6,7,3,5,CMI,ORD
475,588,105,1,13,15,60,6,SNA,SLC
-12,817,132,1,15,17,32,3,BUR,PDX
-15,679,126,5,15,17,182,6,SEA,SFO
-18,1199,215,12,16,18,581,1,ATL,DEN
19,187,50,6,19,20,7,5,CRP,HOU
177,331,85,5,16,18,7,1,FAY,ATL
-9,550,96,11,23,1,438,7,DFW,STL
-8,1900,246,9,14,21,366,5,LAX,CVG
44,448,90,5,14,17,12,7,BTR,ATL
3,874,143,4,11,12,164,4,MSP,BZN
20,159,55,8,17,18,185,7,BWI,ORF
83,746,158,11,7,10,217,3,EWR,ATL
18,624,121,1,18,20,378,6,DEN,GTF
-6,357,84,12,14,16,581,5,ATL,ROA
26,711,120,12,19,22,184,1,MDW,EWR
-17,2475,375,8,7,10,180,2,JFK,LAX
0,294,67,10,5,6,2,5,11953,13303
15,1052,155,11,11,13,60,5,PBI,ISP
19,1635,212,2,0,6,240,7,SFO,IAH
127,157,65,3,10,10,6,2,FWA,ORD
29,1440,205,8,14,19,196,6,PHX,ORD
-3,987,158,12,8,11,182,7,SEA,PSP
28,628,119,11,6,8,21,5,CHS,EWR
15,547,115,10,16,17,47,6,10397,11278
-6,1035,165,2,7,9,60,5,PBI,LGA
-16,526,108,3,15,17,581,3,ATL,PIT
34,295,69,5,21,22,260,7,IAH,HRL
-19,1984,255,10,9,16,17,4,12889,15304
47,546,101,2,20,21,179,1,CLT,BUF
-7,874,135,2,16,19,40,5,SAT,ATL
-9,926,145,11,7,10,438,6,DFW,CMH
-8,68,43,1,14,15,7,7,STT,SJU
-13,692,119,7,10,12,378,3,DEN,CID
19,325,74,8,21,22,29,2,ONT,PHX
131,187,89,6,20,22,180,6,JFK,BOS
-10,1041,182,11,12,15,578,6,ORD,SAT
6,1306,186,10,13,17,13,5,13487,15304
-7,255,60,7,13,14,196,4,PHX,LAS
-18,1092,180,5,11,15,68,1,MCI,EWR
-2,965,154,10,7,9,17,6,14747,12954
26,1303,211,9,11,14,127,2,PHL,DFW
35,1121,190,3,17,21,172,4,BOS,MCO
0,1062,160,4,10,13,378,1,DEN,MSY
94,977,168,11,11,14,578,5,ORD,AUS
52,1142,170,8,8,11,214,6,MCO,MHT
-20,528,98,12,12,14,260,2,IAH,VPS
32,853,138,6,20,23,120,1,SAN,DEN
26,678,146,3,16,17,127,2,PHL,ORD
15,695,124,3,14,16,164,5,MSP,BNA
15,1235,201,8,14,19,366,1,LAX,DFW
